age,workclass,education-num,marital-status,occupation,race,sex,hours-per-week,income
22,?,3,Married-civ-spouse,?,Other,Female,40,<=50K
44,Private,9,Married-civ-spouse,Farming-fishing,White,Male,70,<=50K
46,Federal-gov,10,Divorced,Tech-support,White,Male,40,<=50K
64,State-gov,13,Married-civ-spouse,Adm-clerical,White,Male,40,<=50K
32,Private,13,Married-civ-spouse,Exec-managerial,Black,Male,40,>50K
31,Private,10,Married-civ-spouse,Adm-clerical,White,Male,40,<=50K
36,Private,11,Married-civ-spouse,Sales,White,Male,50,>50K
21,Private,9,Never-married,Other-service,White,Female,50,<=50K
30,Private,10,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
31,Private,11,Never-married,Other-service,Black,Female,40,<=50K
54,Private,9,Married-civ-spouse,Transport-moving,White,Male,50,<=50K
59,Local-gov,5,Married-civ-spouse,Other-service,White,Male,40,<=50K
28,Local-gov,14,Married-civ-spouse,Prof-specialty,White,Female,20,>50K
57,Private,9,Divorced,Adm-clerical,White,Female,40,<=50K
44,Private,9,Married-civ-spouse,Craft-repair,White,Male,45,<=50K
53,Self-emp-inc,10,Divorced,Exec-managerial,White,Male,60,<=50K
58,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,White,Male,60,>50K
19,Private,10,Never-married,Other-service,White,Female,20,<=50K
39,Self-emp-inc,12,Married-civ-spouse,Exec-managerial,White,Male,50,>50K
31,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Female,70,<=50K
27,Private,9,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
46,Local-gov,5,Separated,Other-service,Black,Female,40,<=50K
37,Self-emp-not-inc,14,Never-married,Exec-managerial,White,Male,40,<=50K
27,Private,13,Never-married,Sales,Black,Female,40,<=50K
33,Private,10,Never-married,Transport-moving,White,Male,55,<=50K
20,Private,10,Never-married,Other-service,White,Male,16,<=50K
55,Private,9,Divorced,Craft-repair,White,Male,45,<=50K
39,Private,12,Never-married,Sales,White,Female,40,<=50K
41,Private,9,Never-married,Other-service,White,Female,40,<=50K
30,Private,13,Never-married,Prof-specialty,White,Female,40,<=50K
39,Self-emp-inc,13,Married-spouse-absent,Sales,White,Male,40,<=50K
28,Private,9,Separated,Exec-managerial,White,Female,50,<=50K
25,Private,10,Never-married,Sales,White,Male,24,<=50K
31,Private,9,Married-civ-spouse,Craft-repair,White,Male,50,<=50K
51,Private,9,Married-civ-spouse,Transport-moving,White,Male,60,<=50K
24,Private,13,Never-married,Adm-clerical,White,Male,40,<=50K
70,Private,9,Divorced,Protective-serv,White,Female,32,<=50K
23,Private,10,Never-married,Adm-clerical,White,Male,40,<=50K
61,Private,9,Widowed,Exec-managerial,White,Female,40,<=50K
45,Self-emp-not-inc,4,Married-civ-spouse,Exec-managerial,White,Male,55,>50K
47,Private,9,Married-civ-spouse,Handlers-cleaners,White,Male,60,<=50K
56,Private,10,Divorced,Other-service,White,Female,50,<=50K
79,Private,16,Married-civ-spouse,Prof-specialty,White,Male,35,>50K
20,Private,10,Never-married,Adm-clerical,White,Female,15,<=50K
30,Private,9,Never-married,Craft-repair,Asian-Pac-Islander,Male,40,<=50K
27,Private,13,Married-civ-spouse,Sales,White,Male,25,<=50K
40,Private,13,Married-civ-spouse,Sales,White,Male,40,>50K
60,?,9,Married-civ-spouse,?,White,Male,5,<=50K
58,Private,9,Married-civ-spouse,Craft-repair,White,Male,40,>50K
71,Self-emp-not-inc,15,Married-civ-spouse,Farming-fishing,White,Male,2,<=50K
50,Private,15,Married-civ-spouse,Prof-specialty,White,Male,60,>50K
29,Local-gov,10,Never-married,Exec-managerial,White,Male,40,<=50K
33,Private,6,Separated,Other-service,White,Female,35,<=50K
60,State-gov,9,Married-civ-spouse,Protective-serv,Amer-Indian-Eskimo,Male,40,>50K
33,Private,12,Never-married,Adm-clerical,White,Male,50,<=50K
43,Private,13,Married-civ-spouse,Other-service,White,Female,35,>50K
33,Private,6,Never-married,Handlers-cleaners,Black,Male,40,<=50K
33,Private,9,Married-civ-spouse,Adm-clerical,White,Female,52,<=50K
32,State-gov,9,Married-civ-spouse,Protective-serv,White,Male,45,<=50K
21,Private,10,Never-married,Other-service,White,Female,9,<=50K
38,Private,9,Married-civ-spouse,Prof-specialty,White,Female,40,<=50K
38,Private,10,Married-civ-spouse,Adm-clerical,White,Female,35,>50K
39,State-gov,10,Separated,Exec-managerial,Black,Female,30,<=50K
17,Private,7,Never-married,Sales,White,Female,15,<=50K
21,Private,10,Married-civ-spouse,Adm-clerical,White,Male,40,<=50K
42,Private,10,Married-civ-spouse,Tech-support,White,Male,20,>50K
42,Private,9,Married-civ-spouse,Exec-managerial,White,Female,40,>50K
36,Private,7,Divorced,Other-service,White,Female,40,<=50K
32,Private,10,Divorced,Exec-managerial,White,Female,50,>50K
37,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,White,Male,40,>50K
28,Private,13,Never-married,Sales,White,Male,40,<=50K
37,Private,11,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
50,Private,9,Separated,Prof-specialty,Other,Female,60,<=50K
49,Private,7,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
40,Private,14,Married-civ-spouse,Exec-managerial,White,Male,40,>50K
40,Private,10,Married-civ-spouse,Other-service,White,Male,40,<=50K
49,Private,10,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
35,Federal-gov,14,Never-married,Exec-managerial,White,Male,40,>50K
33,Local-gov,9,Divorced,Protective-serv,White,Male,40,<=50K
24,Private,9,Never-married,Craft-repair,White,Male,40,<=50K
41,Private,14,Never-married,Adm-clerical,White,Female,40,<=50K
43,Private,10,Married-civ-spouse,Tech-support,Black,Male,40,>50K
36,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,White,Male,60,>50K
84,Self-emp-not-inc,13,Married-civ-spouse,Farming-fishing,White,Male,20,<=50K
23,Private,9,Never-married,Sales,White,Male,40,<=50K
41,Private,13,Married-civ-spouse,Prof-specialty,White,Male,50,>50K
55,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,White,Male,45,>50K
30,Self-emp-not-inc,10,Never-married,Craft-repair,White,Male,45,<=50K
46,Private,12,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Male,40,<=50K
55,Private,10,Married-civ-spouse,Exec-managerial,White,Male,40,>50K
34,Private,10,Never-married,Adm-clerical,White,Male,40,<=50K
54,Self-emp-not-inc,14,Divorced,Sales,White,Male,60,<=50K
27,Private,10,Never-married,Adm-clerical,Black,Male,40,<=50K
52,Local-gov,14,Married-civ-spouse,Prof-specialty,White,Female,40,>50K
36,Private,10,Married-civ-spouse,Adm-clerical,Black,Female,40,>50K
25,Self-emp-not-inc,9,Never-married,Prof-specialty,White,Male,40,<=50K
52,Private,13,Married-civ-spouse,Exec-managerial,White,Male,55,>50K
24,Private,9,Divorced,Exec-managerial,Amer-Indian-Eskimo,Female,50,<=50K
36,Private,9,Never-married,Adm-clerical,Black,Female,40,<=50K
31,Private,9,Married-civ-spouse,Handlers-cleaners,White,Male,40,<=50K
66,?,10,Married-civ-spouse,?,White,Male,20,<=50K
90,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,White,Male,50,<=50K
67,Private,14,Married-civ-spouse,Prof-specialty,White,Male,60,>50K
22,Self-emp-inc,4,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
47,Private,10,Divorced,Adm-clerical,White,Female,35,<=50K
32,Private,13,Married-civ-spouse,Exec-managerial,White,Male,55,>50K
55,Self-emp-not-inc,4,Married-civ-spouse,Farming-fishing,White,Male,50,<=50K
32,Private,9,Never-married,Handlers-cleaners,White,Female,35,<=50K
48,Private,10,Separated,Adm-clerical,Black,Female,40,<=50K
21,Private,9,Married-civ-spouse,Sales,Other,Male,35,<=50K
33,Private,12,Married-spouse-absent,Prof-specialty,White,Female,40,<=50K
27,Private,10,Never-married,Prof-specialty,White,Female,48,<=50K
47,Private,11,Never-married,Prof-specialty,White,Female,40,<=50K
18,Private,7,Never-married,Other-service,White,Female,24,<=50K
44,Self-emp-inc,9,Married-civ-spouse,Craft-repair,White,Male,60,>50K
23,Private,10,Never-married,Craft-repair,White,Male,37,<=50K
18,Private,6,Never-married,Sales,White,Female,35,<=50K
56,Private,9,Married-civ-spouse,Exec-managerial,White,Male,50,<=50K
24,Private,13,Never-married,Adm-clerical,White,Male,35,<=50K
43,Private,13,Married-civ-spouse,Craft-repair,White,Male,40,>50K
23,Private,13,Never-married,Sales,White,Female,60,<=50K
26,Private,10,Never-married,Sales,White,Male,42,<=50K
42,Private,9,Widowed,Sales,White,Male,40,<=50K
23,Private,9,Never-married,Adm-clerical,White,Female,40,<=50K
53,Self-emp-not-inc,6,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
51,Private,9,Married-civ-spouse,Exec-managerial,White,Male,55,>50K
40,Private,9,Never-married,Other-service,White,Male,25,<=50K
27,Private,13,Never-married,Prof-specialty,White,Male,50,<=50K
24,Local-gov,10,Separated,Protective-serv,White,Male,60,<=50K
42,Private,9,Divorced,Craft-repair,White,Female,40,<=50K
41,Private,9,Separated,Adm-clerical,White,Female,40,<=50K
23,Private,10,Never-married,Handlers-cleaners,White,Male,10,<=50K
42,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,White,Male,65,<=50K
38,Private,9,Married-civ-spouse,Craft-repair,White,Male,40,>50K
63,Self-emp-not-inc,4,Married-civ-spouse,Farming-fishing,White,Male,30,<=50K
31,Private,9,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
18,Self-emp-not-inc,7,Never-married,Other-service,White,Female,4,<=50K
21,Private,10,Never-married,Other-service,White,Male,30,<=50K
24,Private,13,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Female,40,<=50K
55,Private,10,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
20,Private,5,Never-married,Adm-clerical,Black,Female,20,<=50K
31,Private,10,Divorced,Sales,White,Female,30,<=50K
23,Private,10,Never-married,Adm-clerical,White,Female,20,<=50K
35,Private,9,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
51,Self-emp-not-inc,10,Married-civ-spouse,Sales,White,Male,60,<=50K
19,Private,10,Never-married,Protective-serv,White,Female,30,<=50K
38,Local-gov,9,Divorced,Protective-serv,White,Male,56,<=50K
52,Local-gov,9,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
70,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,White,Male,25,<=50K
53,Private,6,Divorced,Craft-repair,White,Male,40,<=50K
59,Private,16,Married-civ-spouse,Exec-managerial,White,Male,40,>50K
39,Private,10,Married-civ-spouse,Transport-moving,White,Male,43,<=50K
18,Private,8,Never-married,Sales,White,Female,20,<=50K
41,?,9,Never-married,?,White,Female,30,<=50K
19,?,10,Never-married,?,White,Male,10,<=50K
24,Private,10,Divorced,Adm-clerical,White,Female,40,<=50K
25,Private,9,Never-married,Adm-clerical,White,Female,38,<=50K
32,Private,10,Never-married,Exec-managerial,Black,Male,40,<=50K
34,Self-emp-not-inc,9,Married-civ-spouse,Sales,White,Male,60,>50K
35,Private,9,Never-married,Sales,White,Female,40,<=50K
50,Private,9,Married-civ-spouse,Adm-clerical,White,Male,45,>50K
18,Private,9,Never-married,Sales,White,Male,20,<=50K
37,Private,9,Never-married,Adm-clerical,White,Male,42,<=50K
30,Private,10,Never-married,Other-service,White,Female,36,<=50K
40,Self-emp-inc,14,Married-civ-spouse,Exec-managerial,White,Female,30,>50K
22,Private,9,Never-married,Prof-specialty,White,Female,40,<=50K
50,Local-gov,10,Separated,Other-service,Black,Female,28,<=50K
70,Private,9,Divorced,Other-service,White,Female,23,<=50K
43,Private,14,Married-civ-spouse,Prof-specialty,White,Male,40,>50K
77,Self-emp-not-inc,10,Never-married,Craft-repair,White,Male,40,<=50K
30,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
33,Private,10,Married-civ-spouse,Machine-op-inspct,White,Male,39,<=50K
51,Private,10,Married-civ-spouse,Sales,White,Male,50,>50K
58,State-gov,14,Married-civ-spouse,Prof-specialty,White,Male,50,>50K
22,Private,10,Never-married,Adm-clerical,White,Male,12,<=50K
33,Private,9,Married-civ-spouse,Transport-moving,Black,Male,40,<=50K
27,Private,7,Married-civ-spouse,Sales,White,Male,40,<=50K
35,Private,10,Never-married,Exec-managerial,White,Male,60,<=50K
32,Private,10,Divorced,Sales,White,Female,55,<=50K
41,Private,13,Married-civ-spouse,Tech-support,White,Female,25,>50K
37,Private,10,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
17,Private,7,Never-married,Sales,White,Male,15,<=50K
50,Private,13,Divorced,Exec-managerial,White,Male,55,>50K
31,?,9,Married-civ-spouse,?,Asian-Pac-Islander,Male,40,<=50K
54,State-gov,9,Separated,Exec-managerial,White,Female,38,<=50K
23,State-gov,9,Never-married,Other-service,Black,Male,40,<=50K
40,Private,13,Divorced,Adm-clerical,White,Female,20,<=50K
29,Private,13,Married-civ-spouse,Prof-specialty,White,Male,40,<=50K
38,Private,9,Married-spouse-absent,Other-service,White,Male,35,<=50K
30,Private,11,Married-civ-spouse,Exec-managerial,White,Male,55,<=50K
20,Private,10,Never-married,Sales,Asian-Pac-Islander,Male,8,<=50K
43,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,White,Male,50,<=50K
25,Private,10,Never-married,Tech-support,White,Male,25,<=50K
39,Private,14,Married-civ-spouse,Sales,White,Male,50,>50K
48,Private,12,Married-civ-spouse,Prof-specialty,White,Male,50,>50K
41,Self-emp-not-inc,9,Divorced,Other-service,White,Female,40,<=50K
24,Private,13,Never-married,Adm-clerical,White,Male,30,<=50K
20,Private,10,Never-married,Adm-clerical,White,Male,40,<=50K
25,Private,10,Never-married,Adm-clerical,White,Female,40,<=50K
57,Private,10,Married-civ-spouse,Craft-repair,White,Male,40,>50K
39,Private,10,Married-civ-spouse,Exec-managerial,White,Female,35,>50K
66,Private,13,Married-civ-spouse,Prof-specialty,White,Male,40,>50K
34,Private,10,Divorced,Adm-clerical,White,Female,40,<=50K
36,Private,13,Divorced,Prof-specialty,White,Male,40,>50K
46,Private,9,Married-civ-spouse,Sales,White,Female,40,<=50K
42,Local-gov,14,Divorced,Prof-specialty,White,Female,45,<=50K
46,Private,9,Married-civ-spouse,Transport-moving,White,Male,70,>50K
34,Local-gov,9,Never-married,Protective-serv,White,Male,40,<=50K
43,Private,10,Married-civ-spouse,Tech-support,Black,Female,40,<=50K
42,Private,10,Divorced,Exec-managerial,White,Female,40,<=50K
31,Private,13,Never-married,Sales,White,Male,48,<=50K
70,?,10,Married-civ-spouse,?,White,Male,30,<=50K
32,Private,10,Married-civ-spouse,Exec-managerial,White,Male,40,<=50K
46,Federal-gov,9,Married-civ-spouse,Adm-clerical,White,Male,40,>50K
42,Self-emp-inc,4,Divorced,Craft-repair,White,Male,25,<=50K
21,Private,11,Never-married,Exec-managerial,White,Male,40,<=50K
24,Private,13,Never-married,Sales,White,Female,40,<=50K
23,Private,9,Never-married,Sales,White,Male,55,<=50K
50,Local-gov,14,Married-civ-spouse,Prof-specialty,White,Male,40,>50K
37,Private,10,Divorced,Adm-clerical,White,Female,45,<=50K
19,?,7,Never-married,?,White,Female,30,<=50K
44,Federal-gov,12,Married-civ-spouse,Craft-repair,White,Male,40,>50K
29,Private,9,Married-civ-spouse,Transport-moving,Black,Male,40,<=50K
30,Private,11,Married-civ-spouse,Adm-clerical,White,Female,24,<=50K
36,Private,10,Married-civ-spouse,Sales,White,Male,44,<=50K
49,Self-emp-not-inc,13,Never-married,Sales,White,Male,45,<=50K
29,Private,9,Divorced,Craft-repair,White,Male,40,<=50K
45,Local-gov,9,Never-married,Adm-clerical,Black,Female,40,<=50K
75,State-gov,16,Married-civ-spouse,Prof-specialty,Black,Male,20,>50K
42,Private,9,Never-married,Priv-house-serv,White,Female,40,<=50K
37,Private,12,Divorced,Exec-managerial,White,Female,40,<=50K
51,Private,13,Married-civ-spouse,Machine-op-inspct,White,Male,25,<=50K
61,Local-gov,9,Married-civ-spouse,Farming-fishing,White,Male,48,<=50K
33,Private,12,Never-married,Exec-managerial,White,Female,55,<=50K
50,Local-gov,9,Married-civ-spouse,Adm-clerical,Black,Male,40,<=50K
59,Private,9,Never-married,Machine-op-inspct,White,Male,40,<=50K
25,Private,9,Never-married,Adm-clerical,White,Female,30,<=50K
22,Private,9,Never-married,Handlers-cleaners,White,Male,16,<=50K
56,Private,10,Married-civ-spouse,Transport-moving,White,Male,40,>50K
44,Private,13,Never-married,Adm-clerical,Black,Female,40,<=50K
35,Private,11,Married-civ-spouse,Craft-repair,White,Male,50,<=50K
57,Private,9,Never-married,Exec-managerial,White,Male,40,<=50K
47,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,White,Male,50,>50K
27,Private,13,Never-married,Exec-managerial,White,Female,40,<=50K
50,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,White,Male,20,<=50K
30,Private,13,Never-married,Prof-specialty,Black,Male,40,<=50K
46,Private,7,Married-civ-spouse,Transport-moving,Black,Male,40,<=50K
48,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,White,Male,60,>50K
61,Private,13,Divorced,Adm-clerical,White,Male,40,>50K
33,Private,9,Never-married,Transport-moving,White,Male,87,<=50K
40,Private,9,Married-civ-spouse,Other-service,Black,Male,40,<=50K
58,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,White,Male,65,>50K
46,Self-emp-inc,14,Married-civ-spouse,Exec-managerial,White,Male,50,>50K
35,Private,10,Married-civ-spouse,Prof-specialty,White,Male,40,>50K
51,Self-emp-inc,10,Divorced,Exec-managerial,White,Female,50,<=50K
37,Private,8,Never-married,Other-service,White,Female,40,<=50K
64,Private,14,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,60,<=50K
41,Private,9,Never-married,Craft-repair,White,Male,54,<=50K
18,Private,7,Never-married,Handlers-cleaners,White,Male,30,<=50K
44,Self-emp-not-inc,7,Married-civ-spouse,Farming-fishing,White,Male,88,<=50K
41,State-gov,13,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Female,48,>50K
33,State-gov,10,Separated,Prof-specialty,White,Male,40,>50K
37,Private,5,Separated,Priv-house-serv,White,Female,16,<=50K
34,Private,10,Never-married,Adm-clerical,White,Female,40,<=50K
24,Federal-gov,13,Never-married,Tech-support,White,Female,40,<=50K
20,Private,10,Never-married,Handlers-cleaners,White,Male,40,<=50K
38,Private,13,Married-civ-spouse,Exec-managerial,White,Male,40,<=50K
28,Private,11,Never-married,Other-service,White,Female,40,<=50K
20,Self-emp-not-inc,9,Never-married,Transport-moving,White,Male,45,<=50K
22,Federal-gov,13,Never-married,Tech-support,White,Male,8,<=50K
55,Private,13,Divorced,Adm-clerical,White,Female,73,<=50K
20,Private,10,Never-married,Prof-specialty,White,Male,35,<=50K
26,Private,13,Never-married,Prof-specialty,White,Female,40,<=50K
20,Self-emp-inc,9,Never-married,Farming-fishing,White,Male,70,<=50K
40,Private,5,Divorced,Other-service,White,Female,40,<=50K
33,Private,9,Married-civ-spouse,Sales,White,Male,50,>50K
54,?,10,Divorced,?,White,Male,50,<=50K
24,Private,9,Never-married,Sales,White,Female,40,<=50K
25,Private,10,Never-married,Exec-managerial,White,Male,46,<=50K
18,Private,7,Never-married,Other-service,White,Male,8,<=50K
49,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,White,Male,60,<=50K
17,Private,8,Never-married,Handlers-cleaners,White,Male,17,<=50K
34,Self-emp-not-inc,11,Married-civ-spouse,Craft-repair,White,Male,45,<=50K
37,Private,13,Married-civ-spouse,Prof-specialty,White,Male,45,>50K
49,Federal-gov,10,Married-civ-spouse,Exec-managerial,White,Male,40,>50K
74,Private,9,Widowed,Adm-clerical,White,Female,40,>50K
37,Private,9,Divorced,Farming-fishing,White,Male,40,<=50K
20,Private,7,Married-civ-spouse,Handlers-cleaners,White,Male,40,<=50K
40,Private,9,Married-civ-spouse,Exec-managerial,White,Female,35,>50K
34,Private,13,Never-married,Sales,White,Male,40,>50K
30,Private,15,Married-civ-spouse,Prof-specialty,Black,Male,40,<=50K
44,Private,9,Separated,Adm-clerical,White,Female,40,<=50K
40,Private,6,Married-civ-spouse,Other-service,Black,Female,32,<=50K
58,Private,9,Married-civ-spouse,Sales,White,Female,40,<=50K
44,Private,9,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
42,Private,10,Married-civ-spouse,Sales,White,Male,25,>50K
39,Private,9,Never-married,Other-service,White,Male,18,<=50K
19,Private,9,Never-married,Other-service,Black,Male,40,<=50K
41,Private,14,Married-civ-spouse,Exec-managerial,White,Male,70,>50K
